Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,170.0376859,160.6441983,163.9470309,167.3337857,178.8499086,182.9741861,190.4922762,198.4796053,205.288376,221.9046414,227.5785925,234.3004869,245.8319865,251.4606708,307.6961476,354.6171199,356.0083555,390.3065163,404.0335737,444.6118791,451.623991,431.4999783,424.2609603,390.6837078,392.1178371,387.403217,381.0670965,442.9461015,478.3853492,367.9426191,182.7971869,168.436541,110.1705944,79.94621075,65.47315997,64.81015385,72.52703953,125.100939,140.5739059,161.1376655,182.9427573,173.7378992,176.8341989,133.1531498,149.0590939,168.2067267,178.4531394,209.8116109,231.4432221,302.2760708,326.6044381,378.8140624,414.1851554,453.339457,457.8585865,455.8739345,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,6570.960192,7111.251191,7370.629779,6533.98582,5978.057395,5236.381806,5610.145235,6064.334811,5287.35622,6858.698684,7170.379234,6283.74364,3711.602774,4682.625724,5807.646288,8158.889554,9304.308502,11219.43296,14231.60089,10151.64587,11933.77926,5517.779569,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,4236.731434,4827.792883,5639.955086,7354.428319,8439.94607,10513.6539,11389.02779,12415.9825,17502.63096,19773.67352,20669.60128,19513.31721,19691.11909,19576.88695,18609.25452,19409.33253,28316.86835,37873.42522,41356.93535,39429.71015,49450.90414,50982.51597,55289.22175,55917.39894,64156.70106,78761.7616,79932.11136,72181.72196,76636.31798,81113.96934,74633.52872,74022.59771,79089.00787,89550.63632,99926.60146,104994.0183,113833.9624,129866.4889,142253.3782,125112.4657,140102.7257,157100.4045,148297.393,172563.0641,178713.228,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2168.796099,2328.153808,2830.737533,3166.895648,3113.546428,3297.354701,3530.147337,4146.987928,5505.535669,6706.966998,7863.162009,9240.642548,12297.91535,14961.56818,11837.39103,11988.75797,14367.20932,14342.52348,15692.01291,16489.72898,14147.04938,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Low & middle income,LMY,136.0894499,129.2368807,129.7311964,139.2026415,153.1438312,165.9488037,165.1753936,167.717476,171.8519268,186.5643948,200.4217131,209.671265,232.7825798,286.8458497,356.8564468,385.1426318,402.8761177,442.1636636,465.6186371,549.2329464,640.5315058,672.0480773,647.1310568,658.3499703,650.1290581,673.4582799,690.9322124,696.7804127,736.95909,766.8909168,849.0489087,891.8673164,868.5859877,910.8739749,973.1362524,1070.391632,1148.19272,1195.537784,1139.727885,1096.462919,1179.913987,1174.480716,1181.01965,1316.493005,1540.177018,1810.282637,2122.411524,2591.82384,3073.29592,2962.977644,3574.307768,4168.362641,4365.694243,4571.434259,4658.791094,4344.802747,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Low income,LIC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,293.6614633,281.6811212,292.5484728,292.3422482,250.5162299,233.2812087,202.7259806,227.3115733,246.5851533,248.1607943,244.2821653,238.0846815,267.5271518,235.0763668,247.0183739,263.6448741,292.6608597,328.8904172,355.0417154,412.0423158,482.9620763,493.2865631,519.3098474,569.3386209,596.1892785,625.2380319,653.860626,617.7078283,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Lower middle income,LMC,97.03524178,101.1308582,101.6777445,110.5813846,122.1301,128.2687207,113.2434298,118.0988411,123.7488225,134.84562,144.9740948,147.4299761,152.9438569,178.046896,223.1118275,241.5565726,255.4751894,285.7289133,312.1295017,346.6625006,420.4996215,433.3292499,426.8919771,407.4590837,396.2036664,407.5056966,414.4723527,445.888565,450.0279764,441.4990801,466.7463684,438.582455,457.6415159,455.2057913,486.1755427,535.5080007,576.147046,584.1551297,518.8105508,553.8866184,574.7504003,570.3255446,601.0183561,678.0922574,761.4552265,860.5945078,1003.199534,1198.810553,1319.667749,1335.865954,1669.867126,1856.436006,1914.01662,1967.632843,2041.223605,2002.12437,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,2242.015817,2222.366366,2311.798849,2441.038555,2755.633117,2780.092719,2900.433218,2909.660629,3175.367369,3658.900683,4437.027853,4578.834909,5664.156614,7688.048654,9256.703812,8982.695941,9797.608315,10825.4533,13455.90607,15696.02375,17065.71562,14284.60854,12998.15602,12774.19495,12519.11245,12885.62024,18736.81805,23169.22791,26034.9238,27478.87153,34547.71641,36903.36894,40850.54308,41362.44254,45353.99127,52682.68384,52485.82151,46953.33951,47597.39404,51574.32238,48317.66626,47680.38172,52240.89813,64669.93972,74970.92158,79494.20627,88680.23803,104841.4436,112851.4601,101221.81,103267.2765,113239.561,105447.0932,113726.639,116612.8842,101449.9682,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Macao SAR, China,MAC,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,3915.592031,3741.915485,4169.254747,4125.551738,4450.040141,5537.606338,6212.555999,7113.450337,8312.167038,9377.739572,12126.05066,13713.30585,14979.04126,16465.02637,16357.4003,16199.13528,14771.49505,13907.50458,14127.56667,15547.68192,16485.93642,18180.63902,23083.40016,25829.991,30829.26535,37200.10898,41235.0276,41187.79204,52604.32713,67150.27675,77145.0395,90746.10886,96074.83696,78585.87706,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Macedonia, FYR,MKD,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2240.140336,2360.997767,1171.765237,1297.859379,1728.51994,2277.59157,2258.159242,1896.728172,1799.701399,1837.230208,1875.127132,1835.014521,1980.752878,2431.836776,2787.773056,3063.595426,3351.30259,4063.74594,4821.540575,4566.341332,4561.177546,5079.962079,4709.511628,5219.535681,5453.281275,4852.657848,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,45.03397732,47.18341349,48.3875958,49.28048605,49.13432323,56.53566768,62.62432469,63.30641924,56.09218602,59.27142699,63.10525342,77.27073151,83.56382992,88.91626588,106.7115471,115.8545607,122.8834165,143.2651272,163.4157961,176.7765981,200.8140327,195.6092415,182.0129773,183.6825066,175.2660642,157.009062,155.3958906,145.9053706,160.0664763,175.2657591,199.8920812,229.4346495,185.8457706,213.5208354,121.5144013,142.2661985,227.9496562,259.5642989,165.7193407,163.1898022,155.7643582,149.3672432,296.5202605,265.4293545,280.1773587,286.7851511,304.904164,328.2970522,382.6853891,432.3624092,471.0587532,524.3091049,380.9185151,335.5235807,362.6930683,371.9857478,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,234.8055222,225.6240708,229.7757624,278.9263088,287.9631868,308.9261977,319.3317187,315.3649862,320.9746328,344.4038041,354.2305034,379.5663323,440.0727175,652.6226633,789.6332437,755.276596,877.018133,1019.212562,1240.050771,1570.867291,1770.167374,1763.356354,1843.039513,2033.016496,2213.701745,1979.160631,1709.712798,1926.643848,2050.448473,2193.958729,2417.436926,2626.574975,3080.868615,3395.525947,3685.935138,4280.016572,4743.688487,4585.691035,3227.808418,3456.500395,4004.557191,3878.771409,4132.667741,4431.239455,4924.585852,5564.173231,6194.671905,7240.681967,8486.599333,7312.008314,9069.030717,10427.75605,10834.65908,10971.41558,11305.9001,9768.32686,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,268.2779859,273.334332,282.2062969,328.0973756,598.8250618,670.8217291,722.9464493,695.7041081,803.5498797,875.2379243,986.646813,1076.952831,1217.322045,1331.928274,1452.589319,1564.662569,1719.016519,1925.089403,1992.975637,2104.427691,2182.997011,3028.343042,3066.882655,3432.247841,3853.333408,3488.493769,4428.522898,5002.862285,5828.621374,5970.16059,6330.79498,6497.550443,6541.070465,7112.33575,7716.204015,8395.785198,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,nd,nd,nd,nd,nd,nd,nd,48.27987394,59.46753784,57.99181001,60.47567033,71.1546797,79.15747505,90.10012166,84.59760907,128.1510715,142.3759358,156.3994718,178.9792852,229.3336163,248.1889687,212.7451377,180.5623122,172.0631902,160.2763832,177.7598709,232.7601732,258.959944,264.8406568,262.1523167,316.1858426,314.1085157,318.3700932,308.6345744,221.859916,280.7307872,280.8210863,265.2542972,279.5986937,320.3511094,267.4164347,304.6129887,331.805202,389.0773607,436.4358059,484.8106143,518.3944292,592.0169225,685.5477913,692.8426783,704.0646209,829.8492313,772.2499217,772.2501095,819.6212972,724.2562832,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,828.4216803,874.0663356,975.7588009,1143.620203,1245.361225,1560.112154,1726.559448,2037.897337,2558.740255,3195.552586,3948.403126,3898.243037,3788.050632,3527.04,3332.885357,3322.421283,4194.653939,5083.669139,5814.364771,6040.609862,7191.923603,7687.542272,8364.917834,7428.430527,8149.595034,9286.245844,9579.812437,9874.777577,10393.30246,10879.67582,11291.58423,11021.78636,11843.93902,13689.98999,15109.05497,15835.34667,16671.5672,19375.5696,21928.70067,20675.58259,21087.79469,22957.41186,22081.60163,24056.61245,25125.09562,22596.18177,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,972.566233,1047.51905,1196.417825,1234.555747,1144.649658,1392.657264,1494.329506,1604.248462,1589.024949,1659.112051,1701.841959,1844.052489,1987.153361,2136.761769,2356.526852,2156.896317,2056.001315,2093.565348,2073.486827,2126.832308,2206.655297,2391.347942,2434.761585,2517.694051,2645.981405,2758.383257,2893.424855,2927.962174,2917.207267,3142.429476,3286.478814,3513.962209,3618.231253,3461.645096,3385.967463,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,107.9147753,121.9694021,122.2525392,121.5765542,157.6112047,174.0959133,176.479287,181.7205204,194.442512,178.9256442,182.2149847,191.9371188,217.5932211,266.1680442,321.3408833,358.1855732,383.4400368,384.0773828,375.8115098,432.0268397,462.191764,473.8387112,461.8665222,471.7738564,422.9721744,386.6722991,442.1954532,487.7463355,499.6125263,498.5242299,503.8387137,693.8203377,684.2155898,567.588971,580.5384571,606.3913117,600.1377127,566.1714107,538.9589654,534.5120054,477.1129881,463.2714185,459.1255459,525.4587743,598.2105479,692.5759654,937.9827017,1008.554705,1180.549514,1045.790409,1207.827458,1402.669129,1385.004682,1457.836387,1370.985212,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,779.9071319,897.6704136,1092.267744,1280.392446,1176.498054,1170.05342,1091.099714,1093.009079,1032.312731,1058.904835,1428.532921,1822.977964,2054.643747,2084.257805,2506.179312,2669.3277,2973.206977,2973.797821,3197.331024,3599.555202,3899.435192,3646.630626,3593.234081,3651.232286,3861.032414,3792.182152,3957.512906,4623.347642,5229.876738,5116.045424,5695.969327,6574.654338,8030.063005,7318.12641,8000.376432,9197.026972,9291.227619,9637.00265,10153.93822,9252.110724,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Micronesia, Fed. Sts.,FSM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1320.062471,nd,nd,1275.867558,1296.320981,1355.140187,1436.906824,1528.064694,1682.186235,1756.202422,1908.848629,1909.350632,2065.004277,2019.952558,1906.809762,2029.326657,2046.791518,2170.960626,2239.916954,2257.773665,2293.579614,2247.837673,2352.639409,2393.936412,2435.199848,2501.527682,2669.375054,2838.448547,2998.642197,3147.679586,3044.077209,3057.091231,3015.231668,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa,MEA,nd,nd,nd,nd,nd,nd,nd,nd,247.3897607,268.6718332,291.8089001,328.2281259,389.0247473,510.5277808,908.088242,965.4070545,1166.528105,1315.009865,1355.65979,1717.307336,2157.006952,2158.090261,2075.785487,2038.785831,2001.993265,1966.214556,1945.975158,1747.43717,1683.647981,1689.413802,2136.218576,2085.767507,2233.286316,2198.172323,2238.952595,2482.628684,2754.019766,2800.061715,2667.59085,2802.644783,3065.515203,3018.841394,2951.62665,3262.857532,3721.603181,4395.508912,5039.632795,5840.197609,7143.441108,6233.720445,7116.06041,8357.268249,8754.326157,8714.337556,8494.450504,7407.070625,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (excluding high income),MNA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1202.090199,1206.843077,1348.058738,1531.818849,1542.320497,1535.492128,1593.638391,1621.587106,1648.623209,1573.077876,1744.686262,1964.431468,2277.265008,2599.632432,3147.105169,3827.466572,3618.51184,4106.108513,4668.243423,4840.745327,4668.319206,4401.670479,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle East & North Africa (IDA & IBRD countries),TMN,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1201.748004,1206.770163,1348.121637,1533.928749,1543.780277,1536.031735,1594.432928,1622.957646,1651.909812,1577.595314,1750.018352,1971.399108,2286.466398,2612.675978,3164.927838,3850.090154,3637.615264,4126.668651,4691.831878,4865.163502,4688.206565,4418.803915,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Middle income,MIC,140.9625021,133.5686176,134.0231924,143.9669715,158.7236168,171.9059951,170.704522,173.284932,177.876309,193.4425863,207.9526084,217.514294,241.7158123,298.6178304,372.4031276,401.2554629,420.4218906,461.7613543,486.0314976,574.0479629,670.9770975,705.4460843,678.5442505,691.590314,683.7619925,708.5248072,725.8511004,731.8122026,774.5866745,808.0497443,896.2057237,942.9142008,921.2267836,968.7900069,1038.961171,1143.397755,1227.278139,1279.55572,1220.227286,1174.680779,1264.349094,1262.274014,1269.758815,1417.952997,1662.111034,1957.181481,2300.07323,2814.167429,3341.643341,3223.005587,3900.651926,4558.781779,4781.204336,5013.430801,5114.553982,4775.63473,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,476.9873795,462.1720076,528.177763,448.8413622,321.0267965,354.0037319,407.7302432,458.6778168,548.2896867,720.9409321,831.2052862,950.6482044,1230.434685,1695.972811,1525.526119,1631.535832,1970.571373,2046.536787,2243.979662,2244.763762,1848.061804,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,12479.72526,13812.13591,16732.92588,21421.96461,22707.45604,28249.79145,28813.13083,31432.86944,38355.27622,45845.10983,51526.62064,44364.66135,41377.86644,38883.61382,36379.14555,37552.05564,52162.26894,63049.66215,68427.20662,68574.24526,84289.55954,83727.0488,91651.04996,85421.72583,89415.82812,101963.2221,101315.7077,90909.10287,93110.98102,91398.3113,82537.44647,82542.36444,89009.22023,108889.2173,123289.4941,126599.4033,135629.6057,170472.2849,193648.1322,152877.3657,145221.1916,163351.6467,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,1627.042893,1909.635435,2106.339013,2789.081582,3380.199535,3674.52653,4383.595097,5956.81956,7326.025403,6697.70724,6681.927148,7319.149407,6586.80384,7186.813592,7378.042271,6406.070855,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,295.4212352,288.8452247,288.9309671,253.6076186,260.0774546,340.2459027,398.5809209,179.1030169,159.5053318,175.5510596,187.8638173,237.886072,161.3051156,162.0765429,160.1679279,158.4693492,214.7273267,250.536308,281.4076755,298.3297189,274.6562556,253.6631646,260.0436726,280.8725683,332.882912,365.5968499,382.3779583,418.9129864,499.8870858,461.4252187,417.5012315,524.8914529,564.8124631,605.2344447,623.1979366,529.2425561,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2404.204893,2183.950757,2013.790869,2133.694745,1763.030124,1405.770214,1520.590213,1852.534394,1922.382834,1871.777263,1981.26787,2054.863396,2278.09468,2063.813515,2264.654742,2383.293942,2313.509303,2333.573585,2114.197108,2056.163961,2059.409015,1836.755321,1716.895883,2489.893946,3298.90165,3582.25982,3884.646834,4195.936393,4011.301169,4123.939997,5143.130676,5539.61516,5679.881875,5417.800314,5349.447676,4673.567248,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2028.118267,3914.842281,4416.623423,4912.600857,7243.789425,10299.82589,10726.07872,11499.99428,9827.544281,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2889.714799,3335.493613,4052.06603,5277.350026,6358.772384,7241.886068,7824.532711,9049.812484,11036.70732,12635.19573,13615.83707,11373.41269,10931.33842,10544.0459,9849.821967,9799.443038,13607.92719,16496.29599,17518.02876,17175.64537,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50341.25192,53537.27515,49474.70561,51574.48942,52157.40687,44299.76809,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,nd,nd,nd,nd,nd,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,nd,2773.323107,3294.648943,4323.196535,4610.114386,4171.76974,4373.840998,4950.271732,5936.650405,6667.816472,7467.478059,7813.887543,7656.475732,7598.106618,6713.599457,7600.72277,9427.716616,12331.10587,13758.95945,13312.2062,13663.2011,12230.07345,11792.98869,13094.19063,15280.48144,17400.42018,18794.43604,17474.02032,14738.3076,15321.95319,13641.10272,13882.85683,16874.31232,21913.70817,25420.23488,27750.89515,26670.86452,32509.73471,31287.61364,28200.94193,33692.1696,38426.69533,40066.5648,42928.09633,44380.42658,37807.96728,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,North America,NAC,2942.62887,2990.766281,3153.88605,3281.351235,3478.085861,3727.140165,4040.87901,4227.761864,4575.14811,4906.852508,5140.490459,5525.142965,6017.694952,6657.814444,7222.982749,7787.748573,8627.878194,9414.663527,10441.60877,11531.25921,12454.59512,13827.11833,14242.80861,15347.14153,16809.36509,17855.70724,18651.91897,19720.68569,21224.34569,22694.96805,23696.37127,24131.30752,25021.26256,25822.08039,26988.83444,27968.72921,29189.84619,30604.98659,31761.24161,33397.98091,35242.0642,35942.43627,36794.85361,38550.0799,40948.23418,43514.08192,45849.04082,47723.72747,48232.31001,46394.38485,48289.71759,50016.95944,51545.16264,52707.65007,54109.36739,54830.98801,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85128.65759,96880.50961,80017.77681,87646.2701,100575.1173,101563.7027,102910.435,97005.49856,74400.36978,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,Not classified,INX,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
GDP per capita (current US$),NY.GDP.PCAP.CD,OECD members,OED,1357.9866,1405.350662,1497.25457,1592.123064,1717.168621,1841.122042,1997.726831,2119.865919,2275.105074,2467.31227,2674.881774,2927.687354,3357.551298,4013.272092,4448.017462,4930.643958,5295.274511,5915.373027,7036.023646,8054.813084,8861.145619,8941.404003,8734.59408,8953.561599,9294.890157,9731.563091,11702.05645,13440.86726,15046.02445,15637.23389,17473.18968,18315.08046,19513.35925,19629.80521,20788.82275,22674.31244,22690.92756,22205.66519,22241.83938,23202.23581,23505.53467,23129.39036,23973.76069,26677.70636,29484.62766,30929.43597,32383.88907,35158.54547,36904.65012,34264.88996,35657.71496,38026.85684,37736.98069,37857.55581,38353.30792,35886.58762,nd
