Series Name,Series Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IBRD only,IBD,1.360158302,1.196894683,1.136527159,1.147109745,1.175443705,1.232639737,1.287008542,1.240313207,1.321981328,1.427919269,1.584902943,1.678883556,1.733623946,1.800966396,1.820762065,1.930679782,2.018502419,2.114570262,2.235508865,2.273764337,2.252447699,2.191342019,2.275140741,2.311173594,2.378353277,2.475011513,2.533300462,2.62188016,2.698808682,2.732846932,2.666334825,2.728650017,2.767523816,2.739235051,2.67726947,2.745431136,2.781641925,2.734717466,2.658904017,2.672355581,2.68912526,2.709526104,2.745225348,3.00683539,3.229553594,3.369882638,3.563604727,3.687621082,3.840266954,3.891685677,4.204164888,4.494968449,4.61150489,4.588448905
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iceland,ISL,6.913193297,6.103849097,6.57485552,7.031677377,6.927178635,7.265879991,7.650130388,7.269387324,7.916823831,6.220785862,6.798114832,7.152587604,7.101254202,8.255702558,8.093643853,7.418820162,7.745282847,8.597153278,8.612332634,8.804633752,8.181464727,7.596047756,6.8366202,6.530059879,7.578628956,6.744466767,7.343650794,7.532101733,7.400368383,7.526825969,7.842665191,6.856146503,6.967183412,7.49459854,7.553975062,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.683682902,7.513584557,7.568614994,7.414833454,6.677481144,6.447492771,6.168528586,5.896828979,5.831233864,6.082143166
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA & IBRD total,IBT,1.148598454,1.013451969,0.965995841,0.975664601,1.002620814,1.053797078,1.10229489,1.066836213,1.137555175,1.226311171,1.357945854,1.43722185,1.480695393,1.541073496,1.559366987,1.639603427,1.708292216,1.78163134,1.875780904,1.916903658,1.898265919,1.847901559,1.910926747,1.936456713,1.990072089,2.066354738,2.109190752,2.175920169,2.238205453,2.247748303,2.189930341,2.234704377,2.271517033,2.240952465,2.183381625,2.226122828,2.255395447,2.214103986,2.155046571,2.16173348,2.178123797,2.190916656,2.216658718,2.413716393,2.581365755,2.681784676,2.823710413,2.913785358,3.022867723,3.049800126,3.282102059,3.494079663,3.57143779,3.541123395
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA blend,IDB,0.334748873,0.348871843,0.380231078,0.404106912,0.451927937,0.51162604,0.575529314,0.605779196,0.590094231,0.660588833,0.739309438,0.776909761,0.792725098,0.870569942,0.906824295,0.808937066,0.808172499,0.766467613,0.758998963,0.900121132,0.903490197,0.897297889,0.901418161,0.881018845,0.900701954,0.941002827,0.946961118,0.905801788,0.957361527,0.80675758,0.790658831,0.790560655,0.92314804,0.900213875,0.848792613,0.778843932,0.827917429,0.82970629,0.859443836,0.85893278,0.951508313,0.967086556,1.027626164,1.025562926,1.060947213,1.068130668,1.077336765,1.085814933,1.094275965,1.054099919,1.111593942,1.156229094,1.157277675,1.099347813
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA only,IDX,0.142397345,0.136970397,0.143113789,0.141650631,0.15226487,0.16166311,0.166099639,0.171048678,0.214335582,0.207583645,0.208867676,0.217796179,0.209233016,0.219386816,0.224133817,0.222263437,0.221352169,0.228833206,0.229786224,0.249434723,0.252420005,0.257908665,0.246949896,0.250698868,0.25971565,0.257450853,0.25268988,0.26966809,0.276331169,0.261365207,0.256533382,0.256977553,0.261904294,0.246476627,0.241830346,0.243125643,0.254732815,0.248413865,0.255157709,0.258835203,0.258633195,0.261398055,0.247966015,0.270896467,0.279752254,0.278318478,0.288838437,0.308994529,0.317194901,0.315446551,0.330594588,0.334804247,0.334627451,0.342123499
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,IDA total,IDA,0.2214837,0.22230495,0.237643138,0.244690686,0.268980733,0.296350579,0.321381658,0.335207654,0.362095263,0.380925291,0.408611314,0.428057159,0.427025247,0.460994067,0.476920726,0.442921446,0.442110472,0.434104803,0.432483139,0.495180517,0.498763601,0.500928385,0.493827165,0.489849686,0.503399663,0.515143931,0.513474567,0.512832591,0.535250243,0.47301387,0.46360502,0.463558832,0.511106085,0.492158392,0.469106822,0.442945286,0.467961242,0.464156713,0.478911694,0.480431111,0.513953107,0.520607768,0.533539216,0.546212569,0.563811967,0.56464854,0.573843458,0.58898199,0.596605934,0.58045963,0.610411042,0.628798106,0.628642685,0.612337249
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iran  Islamic Rep.,IRN,1.706877306,1.625488091,1.62374324,1.745819344,1.9565918,2.154490246,2.503897575,2.581574456,3.048311127,2.993535262,3.222030671,3.473997759,3.52850279,4.193543593,4.527666694,4.257479502,4.642762575,4.709852847,4.515869643,4.402651454,3.126623976,2.807813669,3.296696654,3.434629926,3.316353695,3.399575347,3.0159147,3.119580689,3.320672969,3.493265353,3.756688648,3.977637409,3.938186016,4.038872433,4.463967119,4.531571273,4.510280959,4.321433655,4.857086869,5.904754036,5.656474431,5.966795088,5.938123196,6.109555119,6.451717467,6.688203358,7.184714052,7.820607015,8.023438657,8.060844749,8.150691659,8.235302248,8.454417484,7.996848538
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Iraq,IRQ,1.133839678,1.166516796,1.176904102,1.190893195,1.117409692,2.30594209,3.202363912,2.055756315,2.129157724,2.360357896,2.410655716,2.81427722,2.787998335,2.798342259,2.735264717,2.837671513,4.04372286,3.507796367,3.290803039,3.996996284,3.336820729,2.286935474,2.121058044,2.613795151,2.644239371,2.868125656,2.996115038,3.245533263,4.077842402,4.29676645,3.006870115,2.641446241,3.339282339,3.511820781,3.827487983,3.853134662,3.332500184,3.174299268,3.259873424,3.1580745,3.073001789,3.517985725,3.498262353,3.555056635,4.334412605,4.201798657,3.563542432,2.186766827,3.194050322,3.488286901,3.634669074,4.20267535,4.642716911,4.920137222
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Ireland,IRL,3.952726791,4.377964877,4.626338041,4.718965523,4.964723099,4.772847809,5.231136458,5.655047288,6.112609971,6.313294461,6.564577902,7.518940192,7.261912179,7.407792738,7.427501195,6.914247464,6.885427958,7.180491439,7.080434952,8.118213561,7.693307548,7.541085143,7.329160881,7.323345582,7.22723581,7.553554723,8.058782831,8.530299088,8.465951139,8.549696683,8.891027651,8.884672638,8.721211602,8.74130132,9.100127396,9.135896261,9.596172382,9.911617342,10.3845933,10.69399161,10.83474264,11.38823116,11.04125081,10.6811767,10.75163663,10.4661517,10.0993731,10.14752888,9.577641293,8.902756001,8.82462504,7.827879079,7.787453479,7.603873306
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Isle of Man,IMY,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Israel,ISR,3.059851846,3.235686957,3.463899695,3.451203447,3.696632323,5.050530628,5.172018258,4.933417486,4.926836247,5.150624609,5.57448117,5.294388074,5.379353875,5.890915802,5.758395321,5.686768741,5.550839513,5.506082203,5.739004065,5.551834126,5.453220474,5.362384985,5.97399876,5.831467966,5.709022602,5.875169856,6.193553617,6.268060426,6.765210491,7.028822488,7.788833906,7.426619721,8.352571345,8.567717924,8.964758844,9.215445446,9.328559382,9.575293523,9.562081728,9.092962612,9.581779456,9.876810219,9.103871689,9.400877468,8.667993097,8.218088772,8.856488368,8.78433448,9.340093039,8.612472881,9.035223254,8.901888279,9.547967764,8.818635647
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Italy,ITA,2.178444772,2.46455581,2.878496387,3.215100133,3.405053435,3.641502446,4.079440621,4.431482557,4.686612774,5.043311221,5.513392312,5.762318227,6.049321454,6.471435784,6.521514722,6.174325442,6.592316217,6.365348831,6.646489957,6.880001916,6.892484981,6.690421638,6.537992115,6.388587127,6.498251684,6.575619372,6.47489765,6.778406129,6.883012515,7.215357675,7.361704582,7.468379928,7.404168932,7.248012993,7.16667249,7.573033273,7.48906561,7.566965198,7.734648761,7.765755082,7.912673166,7.904432663,7.932323042,8.17175128,8.216487201,8.166090128,8.072145596,7.917347216,7.60176497,6.795651486,6.83837457,6.702557614,6.205044324,5.723809985
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jamaica,JAM,0.902679123,1.289731615,1.262774901,1.404915821,2.344241259,1.700154545,1.974241851,2.144633462,2.129374472,2.315557288,2.672260032,3.035152448,3.266688725,4.242373011,3.827924236,4.067765027,3.573933757,3.61643227,4.383886128,4.057131152,3.962698078,3.429068122,2.826795146,2.878549179,2.25659064,2.183285881,1.948260553,2.290119969,1.921891445,2.833359299,3.151471967,3.223428768,3.184163391,3.279386438,3.33160095,3.701008468,3.865808632,3.99828142,3.800698535,3.875985563,3.980837564,4.074356874,3.91622952,4.064206698,4.051018452,3.97133342,4.333156053,3.62501892,3.820800963,2.886953613,2.696940788,2.860431626,2.705758354,2.846155093
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Japan,JPN,2.516537519,2.981979388,3.059736351,3.359320776,3.673035072,3.912905535,4.206264706,4.863557846,5.566593157,6.338523165,7.368088744,7.545561028,7.961462468,8.472958752,8.313879441,7.77267069,8.059719431,8.213496439,7.866857247,8.24734789,8.114017015,7.901592054,7.599902312,7.411085746,7.833248279,7.580675398,7.53411367,7.418518417,8.066694192,8.329948098,8.873292835,8.871630055,9.046579237,8.912179795,9.389452085,9.434444176,9.579507892,9.525758078,9.160044153,9.448842945,9.622351624,9.464308709,9.573130135,9.725282059,9.909203497,9.698882518,9.632048618,9.782963899,9.449533972,8.619441767,9.150005372,9.31842937,9.639072463,9.764393145
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Jordan,JOR,0.837693218,1.055223366,1.089302574,1.22049343,1.18310024,1.27058273,1.308184992,1.071983484,1.047360433,1.132966655,0.941808192,0.952630118,1.058487088,1.176306665,1.155236513,1.256124942,1.447655698,1.512930532,1.696275893,1.71846885,2.072532633,2.478598195,2.554873632,2.866692985,3.121008476,3.068916969,3.218088705,3.239910889,3.017555523,2.876960217,3.097640193,2.768905657,3.276254933,3.057979324,3.281472836,3.138056293,3.189582414,3.172245827,3.146999921,3.10546634,3.25282036,3.299389492,3.419064029,3.4644435,3.720439753,3.948931573,3.819364806,3.825903945,3.55227116,3.493292101,3.249597724,3.20519436,3.554044914,3.438369043
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kazakhstan,KAZ,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,16.41429744,13.70273114,12.44281217,10.71978295,9.155792497,8.442824802,8.447971111,7.803452018,7.934854181,8.873851074,9.000333671,9.538517359,11.52689249,11.7071662,12.58362425,14.35971247,11.87926451,10.30939934,15.11008143,15.65063002,14.57415985,15.43279448
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kiribati,KIR,nd,0.173540617,0.253994274,0.413211034,0.403641247,0.236809816,0.231790312,0.454211396,0.668225718,0.21869471,0.429886091,0.563936947,0.485943623,0.684077978,0.606873598,0.59821639,0.589549839,0.387256886,0.381555216,0.43871883,0.494371419,0.487819479,0.42136971,0.35625,0.350528932,0.343749024,0.279842488,0.327108917,0.318389674,0.310486432,0.303848863,0.298542701,0.294250598,0.290562848,0.286955161,0.28306766,0.464724296,0.365831151,0.404666732,0.353577842,0.391003009,0.298970393,0.461822928,0.453775368,0.485990392,0.675183312,0.739181175,0.533049528,0.558783791,0.401099775,0.607308472,0.595622098,0.584683924,0.574320091
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Korea  Dem. People’s Rep.,PRK,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,2.633804583,2.85012751,3.049970845,3.134307589,2.977853371,3.017210799,3.060888277,3.173567999,3.208218083,2.663721446,2.934044206,2.89998033,2.71831341,1.954136676,1.983258527,2.012042639
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Korea  Rep.,KOR,0.501837251,0.561314583,0.651713667,0.774109781,0.793961905,0.871121999,1.0196641,1.166635088,1.207655726,1.348027309,1.668191979,1.782608723,1.800808443,2.143330254,2.181664351,2.319371413,2.602807792,2.903242644,3.067572142,3.549056094,3.537650534,3.60873747,3.608409089,3.781078933,4.056610689,4.370304926,4.426967249,4.628848877,5.280829355,5.555998042,5.760374252,6.039462229,6.498142885,7.284858219,7.706677234,8.311071381,8.869490025,9.35798162,7.882070871,8.577710247,9.52093176,9.506313358,9.777628886,9.741365604,10.03918357,9.616547001,9.72993278,10.19958174,10.36983266,10.3465061,11.46958747,11.84024121,11.68055773,11.79815008
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kosovo,KSV,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Kuwait,KWT,29.78819829,33.8773007,42.63711768,44.60949,58.73273044,73.4581841,65.88655742,43.4283027,35.11122237,38.668925,33.38106784,33.59260676,31.88302007,26.15676773,19.55823376,16.00843903,16.56204285,14.58181329,16.83308713,13.43107034,17.82452819,17.36063559,13.93786174,13.62347931,17.11054333,16.80380794,19.37281956,16.40824526,16.43575971,17.467149,23.46608417,5.077246887,nd,nd,nd,33.48846173,30.62053561,32.56958552,29.29660291,29.15154504,27.75902294,28.96529435,28.51232265,28.5890492,29.32795622,31.60748832,30.87219115,29.63684934,30.58126375,30.30078893,29.29430886,28.10266175,29.57872938,27.2589637
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lao PDR,LAO,0.038054779,0.052402932,0.059465829,0.064557643,0.074104952,0.075463354,0.09628119,0.127862569,0.066024409,0.121848367,0.212973446,0.152811931,0.171852245,0.177304787,0.09819437,0.083016499,0.072275068,0.07377346,0.073012118,0.069852636,0.057495909,0.045318411,0.04644352,0.051581287,0.051224098,0.054803547,0.05521963,0.053662505,0.052135867,0.056867385,0.050069223,0.053685318,0.057080644,0.055540349,0.057989304,0.071712887,0.095988908,0.120095299,0.132762719,0.176505796,0.175701527,0.160883706,0.209263332,0.19718577,0.246242464,0.244466156,0.26565924,0.153109771,0.156495831,0.204412437,0.261822136,0.255144372,0.333670063,0.330476589
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Late-demographic dividend,LTE,1.796611747,1.476816666,1.342979115,1.350353575,1.375304897,1.43632127,1.511289713,1.382867401,1.461049692,1.654214498,1.916973496,2.064087155,2.144314868,2.212748644,2.211660333,2.406698577,2.490318797,2.624717948,2.818125258,2.852319262,2.813788141,2.6793444,2.772956688,2.837162785,2.962606738,3.117453534,3.213616208,3.339429423,3.441941115,3.447708115,3.37619038,3.430433534,3.51656107,3.496197091,3.423078321,3.519046287,3.560536643,3.494131961,3.365898645,3.341779214,3.405855005,3.45469852,3.53219504,3.983439503,4.374267734,4.625467952,4.969385086,5.148468828,5.351509877,5.435922668,6.088305639,6.565053668,6.71786979,6.785791131
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean,LCN,1.320414648,1.313138806,1.354544505,1.318305411,1.388337914,1.399634793,1.434623697,1.500902464,1.561185639,1.64724224,1.772282639,1.823019307,1.8663178,1.987890336,2.052924133,2.041936431,2.089308929,2.135241965,2.248622394,2.353974703,2.419520217,2.343414221,2.353584248,2.210706634,2.179602494,2.197122079,2.235592169,2.301874685,2.312023707,2.402039778,2.262122542,2.267316519,2.266514511,2.297378054,2.359645484,2.343827317,2.412061389,2.492179817,2.598501126,2.61892654,2.5485648,2.570748539,2.552405576,2.561375611,2.554345624,2.641349089,2.704845533,2.739457096,2.849787389,2.738605074,2.867169421,2.897468674,2.994470321,3.038818996
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (excluding high income),LAC,1.287786578,1.268161943,1.290917438,1.278463163,1.340048072,1.341950175,1.381908903,1.448020938,1.506213474,1.589699888,1.695871162,1.730978101,1.775129429,1.899714949,1.975758544,1.973147687,2.008489293,2.051624883,2.184421492,2.284333663,2.351677677,2.292079433,2.314770236,2.177181496,2.140555854,2.154515039,2.203107838,2.270143683,2.271939159,2.351688495,2.203596001,2.204660082,2.202782219,2.242490619,2.296048202,2.269929328,2.324592298,2.398635417,2.506562359,2.512488671,2.446788053,2.480483373,2.456316354,2.465115653,2.443919403,2.533600414,2.562789784,2.585774661,2.700264649,2.599976948,2.721665162,2.743095588,2.845357695,2.88961895
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & the Caribbean (IDA & IBRD countries),TLA,1.295043428,1.295189143,1.329124336,1.298581613,1.365159416,1.375732528,1.411265801,1.475755358,1.537612501,1.621992038,1.743864468,1.779162793,1.82207759,1.938811216,2.007337604,1.981286506,2.036840971,2.068520252,2.191608049,2.296959761,2.362717324,2.296582021,2.30447074,2.169690468,2.134260946,2.153670243,2.191388524,2.258287464,2.264857091,2.3562264,2.217024628,2.231828472,2.228583594,2.264779958,2.323219193,2.321319037,2.388253777,2.475223931,2.582513789,2.601380287,2.527212307,2.551012044,2.530897582,2.541069843,2.53442078,2.620404612,2.682143441,2.717680322,2.822794607,2.71068933,2.825083518,2.860553362,2.960363192,3.000113997
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latvia,LVA,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,5.410019286,4.688021644,4.329277649,3.799723226,3.723377456,3.475799381,3.345920924,2.836366473,2.682622965,2.988928918,2.992111413,3.221510038,3.271442282,3.352846325,3.611860039,3.779785259,3.629405756,3.376490018,3.849593455,3.544674029,3.471747548,3.518240904
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Least developed countries: UN classification,LDC,0.101897567,0.096833069,0.105871831,0.099860999,0.108150902,0.119990887,0.120523648,0.123497331,0.161682573,0.153599186,0.154926953,0.155366407,0.152786208,0.162723947,0.158221522,0.150243014,0.141529003,0.143197478,0.147266883,0.153772869,0.15672485,0.152309791,0.14972519,0.150546459,0.151964513,0.154854236,0.152185051,0.155673345,0.159313809,0.154512723,0.148660947,0.144798349,0.151459546,0.137867376,0.138622601,0.160660249,0.165110241,0.160341252,0.152070135,0.161360335,0.165967516,0.178622649,0.1876325,0.191918202,0.21508738,0.216278406,0.227557161,0.234978107,0.244201442,0.257686171,0.275506358,0.286961927,0.298348564,0.310547428
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lebanon,LBN,1.430289424,1.439577819,1.483731683,1.525929202,1.600665193,1.586077213,1.699083608,1.642254868,1.673478775,1.934022747,1.719053644,2.268534298,2.370071621,2.891701667,2.852027389,2.497160182,2.358238382,2.13866498,2.193266855,2.365694641,2.371668994,2.428074822,2.322278283,2.760662997,2.643807862,3.009945479,2.898218721,2.981979147,2.870562502,3.008550725,3.038853963,3.08017699,3.671070015,4.027444946,4.270250554,4.476453531,4.480202047,5.059388221,5.346305026,5.224032292,4.712703299,4.813116559,4.542578975,4.911836506,4.348265239,4.065384707,3.56392282,3.300404658,4.193137471,4.993110048,4.623957035,4.453877193,4.597659708,4.271123267
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lesotho,LSO,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,nd,0.736886788,0.74460882,0.753779806,1.056111113,1.06118278,1.123489371,1.082269608,1.080138296,1.102004214
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Liberia,LBR,0.147293527,0.140928084,0.216209634,0.297261046,0.395430416,0.444850946,0.477197141,0.465652918,0.655380853,0.919861491,1.02282409,1.046482369,1.006532181,0.962691097,1.0890354,0.911877646,0.881734423,0.854910912,0.848995606,1.063471517,1.079253739,0.988810248,0.295330068,0.337551714,0.323683183,0.328745423,0.330664693,0.348967127,0.376765206,0.312301534,0.226694191,0.136665441,0.140991742,0.159009724,0.156185678,0.158674296,0.15516919,0.14883249,0.147649902,0.144446167,0.147087381,0.165082684,0.160022901,0.167843706,0.193445859,0.223174544,0.221007775,0.190515842,0.15375756,0.135299561,0.201046238,0.21932388,0.245916201,0.222905369
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Libya,LBY,0.483113477,0.805632083,0.682700645,0.918989317,0.401700303,0.591501553,1.471248629,9.941309938,15.52715275,17.55388385,15.29229037,9.80302338,6.603775663,6.05509109,3.717500546,4.417078036,6.562093165,7.078691991,7.192735762,8.480760309,8.430653739,8.681964165,8.916454353,8.488011357,7.70666867,8.180640962,8.597822517,7.988109313,8.6919411,8.690724773,8.362097836,9.526908724,8.105703497,8.30088552,9.222120085,9.433977929,8.884213335,8.884696454,8.823544695,8.506488906,8.827297282,8.860971652,8.667885511,8.765498472,8.82990235,8.981760542,9.017972799,8.301913957,9.057571245,9.448223938,9.791234718,6.263808842,8.339074065,8.145719581
